TransactionID,CustomerID,Product,Category,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,Device,SessionDuration,CouponCode,ReturnStatus,Warehouse,ShippingType,ReviewText
510,1846,,Fashion,1896,4,Card,Hyderabad,IND,April 5 2023,,4.152747343,,Desktop,375,SAVE10,Not Returned,WH2,Express,Average
2881,1687,,,19423,3,,,,,N,2.786768329,Chrome,Desktop,435,SAVE10,Not Returned,WH2,,
1985,1956,,Accessories,50745,3,Card,Hyderabad,,,Yes,4.105979075,Chrome,Tablet,233,SAVE10,,WH2,Express,Bad
757,1754,Shoes,Fashion,78417,1,NetBanking,Chennai,IN,02/03/2023,,1.647978668,Safari,Desktop,191,YIrSES,,WH2,Standard,Average
1233,1151,Dress,Fashion,59885,1,Cash,Mumbai,IN,,,2.100684641,Safari,,208,OFF20,Returned,WH2,Standard,Bad
4918,1039,Dress,Electronics,40814,4,Card,Delhi,India,,Y,2.50813439,Edge,Tablet,228,YIrSES,,,,
2907,1928,Dress,Electronics,91420,4,,Hyderabad,IND,,No,2.661139331,Safari,Mobile,475,,Returned,WH3,,Good
2496,1372,Laptop,Fashion,36447,4,,Chennai,IN,April 5 2023,No,2.31437825,,,328,,,WH1,Express,
4688,1082,Mobile,,93115,1,,,India,,Y,1.129514926,Safari,Desktop,423,,Not Returned,WH1,Express,Good
759,1702,Mobile,Electronics,88220,4,NetBanking,,India,,Yes,3.437567072,Edge,,263,,Not Returned,,Express,Average
3969,1203,Dress,Fashion,53181,3,UPI,Delhi,India,,Y,3.649701721,Edge,Tablet,78,,Returned,,Express,Bad
1075,1590,,Accessories,10078,1,UPI,Delhi,India,2023-01-01,,4.290434389,Edge,Tablet,438,,Returned,WH3,Standard,Average
557,1760,Shoes,Electronics,12841,1,Card,Hyderabad,India,,Yes,3.466932673,Edge,Tablet,311,SAVE10,Not Returned,WH1,Express,Good
3972,1767,Headphones,Accessories,19377,1,UPI,Chennai,IND,02/03/2023,N,3.723834889,Edge,Tablet,77,SAVE10,Not Returned,WH3,,Average
4079,1739,Mobile,Electronics,25098,1,UPI,,India,2023-01-01,,4.862409452,,Desktop,170,SAVE10,Returned,,Express,
1508,1398,,Accessories,61433,2,,Chennai,IN,02/03/2023,No,3.967631865,,Desktop,68,SAVE10,Returned,,Standard,Bad
1791,1854,Headphones,Electronics,85588,4,UPI,Mumbai,,,N,2.418214265,Chrome,Mobile,457,OFF20,Returned,,,Good
4624,1453,Shoes,,78515,3,UPI,,IND,2023-01-01,,3.177907658,Edge,Tablet,155,SAVE10,,,,Bad
901,1340,Laptop,Accessories,34097,2,UPI,Delhi,India,02/03/2023,N,1.017168115,Chrome,Desktop,14,SAVE10,Returned,,Standard,Good
2225,1017,Mobile,,33422,3,,Mumbai,IN,02/03/2023,No,4.682296067,Safari,,154,YIrSES,Not Returned,WH3,Express,Good
2165,1517,Dress,Fashion,1039,3,,,,2023-01-01,Y,3.066986581,Chrome,Mobile,308,SAVE10,Not Returned,WH2,Express,Bad
4496,1502,Laptop,Electronics,99194,4,NetBanking,,,2023-01-01,,4.691096896,Chrome,Desktop,138,SAVE10,Not Returned,,Standard,
3267,1301,Shoes,Accessories,82978,3,,Hyderabad,,,,2.145674472,,Mobile,414,OFF20,Not Returned,,Standard,Average
877,1770,Dress,Electronics,56985,4,UPI,Chennai,IN,April 5 2023,N,3.348624733,Chrome,,301,SAVE10,Not Returned,,Express,Bad
702,1290,Dress,Electronics,52749,2,NetBanking,Delhi,,02/03/2023,Yes,1.75804186,Chrome,Tablet,258,,,WH3,,Bad
4685,1786,Dress,Fashion,11214,4,NetBanking,,IND,,N,2.140086809,Chrome,,240,YIrSES,Not Returned,,,Average
3280,1039,Headphones,Fashion,19453,3,Card,,IND,April 5 2023,N,3.405039517,Chrome,,67,YIrSES,,WH3,Express,Good
508,1106,Shoes,Accessories,63843,4,UPI,Delhi,India,,No,3.088780903,,Desktop,453,SAVE10,Not Returned,WH1,Standard,Good
1007,1323,Headphones,Fashion,63008,1,NetBanking,Chennai,IN,02/03/2023,N,4.774541604,,Tablet,384,,Returned,WH3,Express,
1283,1904,Laptop,,20137,2,,Delhi,IN,April 5 2023,Yes,2.802959601,Chrome,,112,OFF20,Not Returned,WH1,Standard,
1417,1102,Dress,Accessories,73887,2,Card,Hyderabad,IND,,Y,4.164278178,,Mobile,462,YIrSES,,WH1,,
165,1836,Headphones,Fashion,52228,2,NetBanking,Hyderabad,IND,,,1.641641153,Edge,Desktop,32,SAVE10,Not Returned,WH2,Express,Good
941,1284,Headphones,,1351,4,UPI,Delhi,India,,Yes,4.239360543,,Mobile,450,OFF20,,WH2,,Average
4737,1930,Mobile,Fashion,52639,2,Cash,Chennai,India,,Y,4.266846546,Safari,Mobile,299,,Not Returned,WH1,,
4742,1502,Shoes,,59105,1,Card,Mumbai,,02/03/2023,,1.121234264,Chrome,Tablet,43,YIrSES,Not Returned,WH3,,Bad
3971,1895,Laptop,,28841,4,UPI,Delhi,IN,April 5 2023,Yes,1.365902013,Safari,,329,OFF20,Not Returned,WH2,Express,Bad
1599,1895,Mobile,Accessories,59238,1,Card,Delhi,IND,April 5 2023,Y,1.700289353,,Mobile,393,OFF20,Not Returned,WH3,,Average
1115,1799,Dress,,51091,3,NetBanking,Hyderabad,,April 5 2023,No,2.69851989,Edge,Desktop,456,,Not Returned,WH3,,Bad
2705,1578,Dress,Electronics,41432,1,NetBanking,Chennai,IND,02/03/2023,No,4.607994916,Edge,Tablet,213,OFF20,Not Returned,WH3,Express,Good
4473,1378,Laptop,Fashion,79235,4,Card,Delhi,IND,2023-01-01,Y,2.104200263,,,386,YIrSES,Not Returned,WH1,,Bad
1955,1423,,Electronics,86181,2,Cash,Mumbai,IND,02/03/2023,No,3.326227437,Safari,Mobile,86,OFF20,,,,Good
2905,1082,,Electronics,69444,3,NetBanking,Hyderabad,IN,,Y,2.859108395,,Tablet,247,,Returned,WH1,Express,Average
4084,1429,,Electronics,10887,1,UPI,Mumbai,,02/03/2023,,2.431654699,Edge,,9,SAVE10,Returned,WH2,Standard,Good
1020,1492,Dress,Accessories,37880,3,,Hyderabad,IND,April 5 2023,N,3.668295037,,,259,,,,,Average
4237,1126,Dress,,35212,1,Cash,Delhi,India,April 5 2023,Y,4.793068656,Edge,Desktop,295,SAVE10,,,Standard,Good
4969,1377,Laptop,,15035,2,Card,Mumbai,IN,,,2.119881816,Chrome,Tablet,389,SAVE10,Returned,,,Good
3518,1562,Dress,Electronics,28731,1,NetBanking,,India,2023-01-01,Yes,2.204182699,Chrome,,333,,,WH3,Standard,Bad
794,1964,Shoes,Electronics,96366,1,,Chennai,IN,,Yes,1.207464727,,Desktop,211,SAVE10,,WH1,,Average
1041,1087,Headphones,Fashion,6463,3,,,,April 5 2023,,2.417942551,Edge,Tablet,409,YIrSES,,,Express,Average
1860,1568,Headphones,,44574,3,Cash,Chennai,IND,02/03/2023,,1.147428631,Safari,Mobile,28,SAVE10,,,,
4557,1406,Dress,Electronics,70418,2,UPI,Hyderabad,IN,,No,1.346664669,Safari,,29,SAVE10,Not Returned,WH2,,
4943,1610,Headphones,Electronics,49962,4,,,IN,,,3.141757014,Edge,Tablet,402,SAVE10,Not Returned,WH2,Standard,Bad
10,1106,Dress,,66903,2,UPI,,IND,,Y,2.651752377,Edge,Tablet,230,,Not Returned,WH3,Express,Average
2620,1288,Mobile,Accessories,27719,4,Cash,,IN,April 5 2023,,2.638484718,Safari,,88,YIrSES,,WH2,Express,Bad
3469,1779,,Electronics,11818,2,NetBanking,,,02/03/2023,No,3.553383413,,Mobile,220,SAVE10,,,Express,Good
4321,1114,Headphones,Electronics,14331,1,,Delhi,IND,April 5 2023,N,2.746567657,Safari,Tablet,208,YIrSES,Returned,,Standard,Bad
4466,1383,Dress,Accessories,38532,3,Cash,Hyderabad,IN,,Yes,2.985399281,,,24,YIrSES,Not Returned,WH3,,
1679,1393,Shoes,Fashion,50276,2,Cash,Delhi,IN,02/03/2023,Y,1.908990048,Safari,Desktop,303,SAVE10,Not Returned,WH2,Express,Good
3187,1401,Headphones,,49917,1,NetBanking,Hyderabad,IN,2023-01-01,,2.674428853,,,468,,Not Returned,WH2,,Average
4542,1502,Laptop,,93635,1,UPI,Mumbai,India,2023-01-01,N,4.695336278,,Tablet,15,,,WH3,,Good
1067,1469,Shoes,Electronics,50126,3,,Chennai,India,2023-01-01,,4.628819519,Edge,Desktop,449,SAVE10,Not Returned,WH2,Standard,Good
565,1125,Laptop,Fashion,19407,2,,Delhi,India,April 5 2023,Yes,2.855083063,Edge,,243,YIrSES,,WH1,Express,Good
1458,1872,,Electronics,10075,3,UPI,Delhi,India,April 5 2023,Y,2.710649754,Chrome,,123,,Returned,WH1,Standard,Average
920,1866,Headphones,Fashion,38514,4,UPI,Delhi,IND,02/03/2023,N,1.063333242,Edge,Mobile,192,,Not Returned,WH1,,Good
724,1916,Laptop,,726,3,Cash,,IND,,No,4.295149704,Edge,Tablet,84,SAVE10,Not Returned,WH2,,Average
4518,1539,Mobile,,75573,3,,Mumbai,IN,2023-01-01,Yes,2.857396927,Safari,Mobile,365,,Returned,WH1,,Average
3181,1346,Shoes,,69340,2,Cash,Mumbai,IN,April 5 2023,,2.436380393,Edge,,493,SAVE10,Returned,WH3,Express,Bad
1316,1659,Headphones,Fashion,33912,2,Cash,Mumbai,IND,April 5 2023,,4.023101854,Edge,Mobile,242,OFF20,,WH2,Standard,
460,1222,Mobile,Electronics,57502,4,,,IN,April 5 2023,N,4.379641724,Safari,,81,,,WH1,Standard,Good
3255,1955,Dress,,72300,3,,,IN,02/03/2023,N,3.618152875,Edge,Tablet,368,YIrSES,Returned,WH1,Express,Average
1210,1100,Mobile,Accessories,14445,4,NetBanking,Chennai,IND,2023-01-01,No,1.582587246,Chrome,Tablet,195,OFF20,Returned,WH3,,Average
2880,1406,Headphones,Electronics,86639,4,Cash,Delhi,,02/03/2023,Yes,4.770242983,Safari,Mobile,45,SAVE10,,WH1,Express,
3667,1759,Headphones,Accessories,30365,3,NetBanking,Hyderabad,IN,2023-01-01,,4.400718522,Edge,Desktop,117,,,WH2,,Bad
918,1690,,Accessories,52537,1,UPI,Mumbai,,2023-01-01,No,1.009657193,Chrome,Tablet,19,YIrSES,,,Standard,Average
3334,1339,Shoes,Fashion,67420,3,UPI,Mumbai,India,,No,4.915291941,Edge,Tablet,109,OFF20,Returned,,,Good
3326,1622,Shoes,Accessories,61783,2,,Delhi,IND,,N,1.428752328,Chrome,,151,OFF20,Not Returned,WH3,Standard,Bad
4209,1667,Headphones,Electronics,90261,1,Cash,Hyderabad,IND,April 5 2023,,1.365108961,,Tablet,470,SAVE10,,,Express,Average
343,1995,,Fashion,68783,3,Card,Chennai,IND,02/03/2023,Y,4.813139179,Safari,Desktop,8,,,WH2,,
3207,1977,Dress,Accessories,48999,3,,Mumbai,IN,02/03/2023,Yes,1.107713923,Edge,Tablet,63,YIrSES,,WH3,,Good
3276,1897,Mobile,Fashion,23733,4,Card,Delhi,India,April 5 2023,,2.035426088,,Tablet,435,OFF20,,WH2,Express,Average
3296,1004,Shoes,Fashion,15896,2,Card,Chennai,IND,April 5 2023,N,1.565064958,,Desktop,63,OFF20,,,Express,
2477,1006,,Electronics,23982,3,UPI,,,02/03/2023,N,2.709175884,Chrome,Mobile,307,,,,Express,Bad
2453,1561,Mobile,Accessories,55021,4,Cash,Mumbai,IN,2023-01-01,,4.290578362,Edge,Tablet,292,YIrSES,Not Returned,WH2,,Average
3570,1986,Dress,Accessories,66932,1,NetBanking,Hyderabad,India,,No,3.261538472,Chrome,Tablet,281,,Not Returned,WH2,Express,Average
3056,1326,Dress,Accessories,37400,1,NetBanking,Delhi,,2023-01-01,,1.364661699,Chrome,Mobile,370,,Returned,WH1,,
1637,1721,Dress,Electronics,32776,1,,Hyderabad,India,02/03/2023,Yes,3.756535606,Chrome,Desktop,197,OFF20,Returned,WH1,Express,Average
4847,1403,Shoes,Accessories,22075,2,NetBanking,Chennai,IN,02/03/2023,No,3.272096595,Safari,Mobile,197,,Not Returned,,Express,
3127,1474,Dress,Electronics,77111,1,,Chennai,,02/03/2023,,2.498022617,Safari,Mobile,375,YIrSES,Returned,WH3,,Good
1651,1646,Shoes,,73392,3,Card,Chennai,IND,,N,1.065010546,Safari,Desktop,197,,Not Returned,WH3,Express,Good
2228,1302,Laptop,,84311,4,NetBanking,Mumbai,India,,No,2.550800535,Chrome,Desktop,414,OFF20,Not Returned,WH2,,
3108,1678,Mobile,Accessories,72536,1,NetBanking,Chennai,IND,April 5 2023,Yes,3.187341456,Safari,Desktop,50,,,WH3,,
1385,1313,Mobile,Electronics,82187,3,NetBanking,,IND,02/03/2023,Yes,4.583245367,Edge,Tablet,207,OFF20,Returned,WH2,Express,Bad
275,1983,Laptop,Fashion,5252,4,,Delhi,IND,02/03/2023,,4.981228994,Edge,,345,SAVE10,Returned,WH3,Express,Bad
298,1771,Laptop,Accessories,52785,1,Card,,IN,2023-01-01,Yes,2.142830604,Chrome,Desktop,138,SAVE10,Not Returned,WH2,,Good
596,1509,Mobile,,82439,2,UPI,Hyderabad,IND,,N,1.989063954,,Tablet,241,,,WH2,Standard,
2176,1570,Shoes,Accessories,83212,4,Card,Mumbai,India,2023-01-01,,3.274577763,Edge,Tablet,407,OFF20,Returned,WH1,Express,Good
1557,1981,Dress,Fashion,29978,2,Card,,,2023-01-01,N,1.884469642,Safari,Desktop,433,OFF20,,WH2,Standard,Bad
3374,1920,Shoes,,46633,3,Cash,Delhi,IN,02/03/2023,,3.37061507,Chrome,Desktop,432,YIrSES,Not Returned,,,Good
1692,1078,Dress,,43114,4,UPI,Delhi,,2023-01-01,N,4.222457554,,Tablet,238,YIrSES,Returned,,Express,Good
4530,1813,Laptop,Electronics,53732,3,,Hyderabad,IND,,No,4.491726061,Edge,Desktop,199,,Not Returned,,Standard,
2306,1470,,Electronics,1582,2,NetBanking,,,,,1.213525567,Chrome,Desktop,319,YIrSES,Returned,,,Bad
4725,1861,Headphones,Accessories,9613,3,Cash,Chennai,IN,2023-01-01,,3.291936898,Chrome,Desktop,400,,Returned,,Express,
922,1284,Mobile,Electronics,96587,2,UPI,Mumbai,India,2023-01-01,,2.575847237,Chrome,,446,SAVE10,,,,
3178,1579,Dress,Electronics,77394,4,NetBanking,Hyderabad,IND,02/03/2023,No,4.97387765,Chrome,Mobile,129,YIrSES,,,,Bad
1092,1697,,Accessories,76293,4,Cash,Mumbai,IN,02/03/2023,No,3.377534551,Chrome,,89,,Not Returned,WH3,,Good
1914,1579,Laptop,Fashion,22142,1,Card,Chennai,,April 5 2023,Y,4.252833798,,Desktop,322,SAVE10,Returned,WH1,Standard,Average
3606,1913,Dress,,41258,1,Card,,,2023-01-01,Yes,4.227631845,Chrome,Tablet,241,SAVE10,,WH1,Express,Average
110,1987,Shoes,Fashion,10824,4,Card,Chennai,IND,,N,1.290410523,Edge,Desktop,248,YIrSES,Returned,WH2,Express,Bad
1177,1739,Shoes,Accessories,99981,2,UPI,Delhi,IND,April 5 2023,No,1.505198127,Edge,Mobile,251,YIrSES,,WH3,Standard,
2310,1093,Mobile,,30103,2,Card,Delhi,IND,,Y,1.101323886,Chrome,Mobile,438,YIrSES,Returned,,,
4243,1331,Headphones,Electronics,15883,1,Card,Delhi,IN,,N,3.083967662,Edge,Tablet,26,,Returned,WH1,Express,Average
585,1401,Laptop,Electronics,26864,3,UPI,,India,2023-01-01,Y,2.969681989,,Tablet,252,YIrSES,,WH3,Standard,Good
2143,1438,,Fashion,43897,4,,,IND,,Yes,3.088479185,Safari,Tablet,303,,Returned,,Express,
2688,1837,Laptop,Electronics,47118,3,,Hyderabad,IND,,Yes,2.508405383,Safari,Tablet,159,SAVE10,,WH3,Standard,Average
4713,1721,,Electronics,3759,4,Card,Hyderabad,India,April 5 2023,N,3.167198884,Safari,Desktop,353,OFF20,Not Returned,WH1,,
3159,1399,Dress,,11341,2,NetBanking,Chennai,,2023-01-01,Y,4.69414704,,Mobile,73,,Returned,,Standard,Bad
4560,1210,Shoes,Electronics,58992,1,,,IND,April 5 2023,N,4.263019397,Safari,Mobile,381,YIrSES,Not Returned,WH3,Standard,Average
1063,1331,Mobile,Electronics,13399,1,Cash,Mumbai,,,Y,1.658133726,Edge,Desktop,88,SAVE10,Returned,WH1,Standard,Bad
3882,1833,Shoes,Electronics,33495,4,UPI,Chennai,,02/03/2023,,4.007044225,Chrome,,403,OFF20,Returned,WH2,Express,
3115,1279,Laptop,Electronics,88665,4,Cash,Mumbai,IND,2023-01-01,N,4.462907846,Safari,Tablet,44,YIrSES,,WH1,Standard,
1457,1369,Dress,Fashion,38847,4,Cash,Chennai,IND,02/03/2023,N,1.27515918,,Desktop,327,YIrSES,,WH3,Standard,Good
2847,1678,Mobile,Accessories,36165,3,UPI,Hyderabad,IND,02/03/2023,Y,3.79921312,Chrome,,37,SAVE10,Returned,,Standard,Good
4797,1773,Laptop,,3752,4,,Mumbai,India,,Y,1.180470544,Edge,,332,,Returned,,Express,Average
3340,1877,Mobile,Accessories,37337,2,UPI,,IN,April 5 2023,N,3.256913381,Chrome,,404,,Returned,WH1,Express,Good
2414,1321,Shoes,Accessories,52451,3,NetBanking,Delhi,IN,,No,4.519749419,Edge,Tablet,351,OFF20,,WH3,Standard,Good
2806,1606,,,61381,4,Cash,,IND,,No,4.040898899,,,311,OFF20,Returned,WH1,,Good
421,1609,Laptop,,37617,3,NetBanking,Chennai,IND,,No,4.471784376,Safari,Desktop,297,,,WH1,Standard,
3671,1153,Shoes,Fashion,79341,4,NetBanking,,IN,02/03/2023,,4.996836957,Chrome,Tablet,446,SAVE10,,WH2,Standard,Average
4415,1207,Mobile,Electronics,17364,2,Card,Mumbai,,,Yes,1.711888694,Chrome,Desktop,32,OFF20,Not Returned,WH1,,Good
1397,1294,Dress,Fashion,69821,2,NetBanking,,IN,2023-01-01,N,4.074397169,Edge,Tablet,208,OFF20,Returned,WH2,,Average
1711,1900,Laptop,,49922,1,,,IND,April 5 2023,Yes,3.329679321,Safari,Desktop,88,YIrSES,Not Returned,WH1,,Bad
536,1740,Laptop,Electronics,41470,3,Card,Hyderabad,IND,02/03/2023,,1.355187153,Edge,Desktop,69,,,WH1,Express,Bad
833,1199,,Accessories,93418,4,UPI,Delhi,,02/03/2023,No,3.812987379,Edge,Tablet,96,YIrSES,,WH1,Standard,
682,1522,Headphones,Fashion,24381,3,Card,Mumbai,IN,,,3.500870521,Safari,Desktop,299,OFF20,Not Returned,WH1,,Bad
3308,1281,,Electronics,89454,2,NetBanking,Chennai,,April 5 2023,Yes,2.707741799,Safari,,396,OFF20,Not Returned,WH1,Express,Average
4504,1997,Laptop,Accessories,23016,1,Cash,Mumbai,,,,2.251589897,Chrome,Desktop,2,SAVE10,,,Standard,Average
135,1438,Headphones,Accessories,67498,4,,Delhi,IND,April 5 2023,Yes,2.084992782,Chrome,Desktop,416,,Returned,WH2,,
438,1092,Mobile,,60831,3,,Chennai,India,2023-01-01,Y,3.138422169,Safari,Mobile,406,OFF20,Returned,WH2,Standard,Average
1610,1067,Shoes,Electronics,18158,3,Cash,Mumbai,IND,2023-01-01,N,1.852875951,,,467,,Returned,WH2,Express,
4318,1898,,Electronics,93638,4,Cash,Delhi,IN,April 5 2023,Yes,3.585250374,Safari,Tablet,301,YIrSES,Not Returned,,Express,Good
2614,1584,Shoes,Electronics,65185,4,UPI,Chennai,IN,,Yes,4.239679709,Safari,,72,YIrSES,,,Express,Bad
1480,1751,Headphones,Accessories,5380,3,NetBanking,,,02/03/2023,Y,3.627388131,Edge,Mobile,406,OFF20,Returned,,Express,Bad
4386,1123,Dress,Accessories,74557,4,NetBanking,Hyderabad,India,April 5 2023,Y,1.07201167,Safari,Tablet,227,YIrSES,,WH2,Standard,
68,1790,Mobile,Electronics,94897,1,UPI,Hyderabad,IND,,No,3.895620868,Edge,,170,SAVE10,Returned,WH3,,
3204,1401,Dress,Accessories,58241,2,Card,Hyderabad,,,Y,1.592188013,,,306,OFF20,Returned,WH2,Standard,Average
4481,1116,,,73381,3,,Chennai,IND,2023-01-01,Yes,3.350390118,Edge,,452,YIrSES,Returned,,Standard,Bad
4691,1305,Dress,Fashion,31325,1,Card,Delhi,India,2023-01-01,Yes,2.714196079,,Tablet,347,SAVE10,,,Standard,Good
3725,1430,Shoes,Accessories,3321,3,Card,Hyderabad,IN,02/03/2023,Y,3.903697667,Chrome,Tablet,357,YIrSES,,WH1,Express,Bad
859,1484,,Fashion,57751,4,Cash,Chennai,India,April 5 2023,Y,1.01840969,,Desktop,232,,Not Returned,,Express,Bad
4800,1762,Laptop,,68041,1,,,IN,2023-01-01,No,4.258487208,,Tablet,75,OFF20,,,Express,Good
3801,1171,Dress,Electronics,70100,1,UPI,,India,,,4.714444597,Chrome,Desktop,126,SAVE10,,,Standard,Average
318,1579,Mobile,,11540,3,,Hyderabad,IND,,Y,3.862091241,Safari,Mobile,309,SAVE10,Returned,WH1,,Bad
2865,1910,,,52976,3,Card,Hyderabad,India,02/03/2023,N,1.384981518,Chrome,,80,OFF20,,WH3,,Bad
1718,1685,Shoes,Fashion,32554,1,UPI,Delhi,India,,,4.061103387,Safari,Mobile,164,SAVE10,,WH3,Standard,Average
4398,1207,Dress,Fashion,51575,1,Card,Mumbai,India,02/03/2023,No,3.272679535,Edge,Mobile,421,,Returned,WH3,,
764,1724,Laptop,Accessories,43489,4,NetBanking,Delhi,India,,N,3.192227199,Safari,Tablet,390,OFF20,Not Returned,WH1,Express,Average
5000,1998,Laptop,Electronics,81473,3,,,,02/03/2023,Yes,1.814167966,Safari,Mobile,341,YIrSES,,WH1,Express,
2110,1999,Dress,Electronics,42757,3,Card,,IND,,No,4.384541934,Safari,Desktop,38,OFF20,Returned,WH2,Standard,
3110,1919,Mobile,Accessories,11031,4,Cash,Mumbai,IN,02/03/2023,No,2.521171529,Edge,,267,YIrSES,,WH2,,Average
2798,1084,Shoes,Electronics,59793,3,Cash,Mumbai,IN,,,1.682955674,,Desktop,356,SAVE10,Returned,WH2,Standard,Good
3496,1526,Headphones,Accessories,79049,4,UPI,Hyderabad,IN,April 5 2023,No,3.691920762,,Mobile,163,OFF20,Returned,,Express,Bad
3941,1861,Laptop,,57451,3,Card,Mumbai,,2023-01-01,Y,4.508311402,,Tablet,132,OFF20,,WH1,,Average
2640,1181,,Electronics,17732,4,Card,Hyderabad,,02/03/2023,No,1.260208943,Safari,,119,,,WH2,,Bad
976,1353,Shoes,Accessories,97233,3,Card,Chennai,IND,02/03/2023,,2.46011769,Chrome,,78,SAVE10,Returned,WH2,Express,Bad
1950,1435,Mobile,Fashion,91882,2,,Mumbai,IN,02/03/2023,Y,2.091189089,Safari,Tablet,138,SAVE10,Not Returned,WH1,Standard,Average
2161,1207,Dress,Electronics,33299,2,Card,Chennai,IN,2023-01-01,Yes,2.258337339,Chrome,Desktop,251,YIrSES,,WH3,,Bad
37,1039,Laptop,Fashion,14656,1,NetBanking,Hyderabad,,April 5 2023,N,4.989216266,Chrome,Tablet,488,YIrSES,,WH2,,Average
3361,1987,Dress,Electronics,53945,2,,Chennai,IN,2023-01-01,N,4.313310556,Safari,Desktop,254,YIrSES,Not Returned,WH1,,
1699,1718,Dress,Electronics,74374,4,Card,Mumbai,IN,,,4.971417264,Edge,Mobile,335,,Not Returned,WH3,Express,Average
4192,1980,Headphones,Electronics,79992,4,NetBanking,,India,,,2.842205061,Chrome,,346,SAVE10,,WH2,Standard,Good
2022,1161,Shoes,Electronics,95277,4,Cash,,,April 5 2023,,4.971564361,Edge,Mobile,223,YIrSES,,,Express,
327,1220,Mobile,,75845,4,Cash,Delhi,IND,2023-01-01,Y,2.880212899,,Desktop,245,,,WH1,Express,
4574,1390,,Accessories,82532,2,UPI,Chennai,IN,,,1.423673365,,Desktop,68,OFF20,Not Returned,,Standard,Bad
1096,1959,Mobile,,42196,4,Card,Chennai,India,April 5 2023,N,2.990644805,Safari,Desktop,428,OFF20,Returned,WH2,,
3982,1255,Laptop,Fashion,51752,4,,Mumbai,India,2023-01-01,Y,1.392791783,,Mobile,474,,Not Returned,WH3,Standard,Average
3932,1743,Laptop,Electronics,33657,3,UPI,Chennai,,,Y,1.44628146,Edge,Desktop,469,,Returned,WH3,Standard,
550,1277,,Electronics,93174,4,,Hyderabad,India,02/03/2023,Y,4.856226083,,Mobile,329,,,,Standard,Average
4882,1759,Shoes,Accessories,802,4,Cash,Hyderabad,IND,02/03/2023,No,4.516405238,Edge,Mobile,56,YIrSES,,WH1,Express,Good
3040,1877,Shoes,Fashion,81823,1,NetBanking,,,,,2.216273353,Edge,,378,SAVE10,Not Returned,WH2,Standard,Good
3599,1678,Shoes,,94260,3,NetBanking,Chennai,India,02/03/2023,N,2.249144589,Chrome,Tablet,104,SAVE10,Not Returned,,Standard,Average
1219,1315,Shoes,Accessories,41290,1,Cash,Delhi,,02/03/2023,,2.313650364,Edge,Mobile,376,OFF20,,WH1,,Bad
1786,1250,Dress,,99786,4,Card,Chennai,IND,April 5 2023,N,2.556484442,Safari,,375,OFF20,,WH3,Express,Good
1821,1568,Shoes,Fashion,64136,3,UPI,,IND,02/03/2023,No,3.642488214,Chrome,Tablet,266,SAVE10,Not Returned,WH3,Standard,
349,1573,,Electronics,32627,2,NetBanking,Hyderabad,,April 5 2023,N,2.595298744,Edge,Desktop,120,YIrSES,,,Express,Bad
1801,1555,Laptop,,94002,2,,Hyderabad,IND,2023-01-01,N,3.528691796,,,341,YIrSES,Returned,WH2,Express,Bad
1971,1128,Shoes,Accessories,97688,3,,Delhi,India,02/03/2023,N,3.113187995,Safari,Mobile,163,OFF20,,,,Bad
4966,1480,,Fashion,96011,2,NetBanking,Hyderabad,India,2023-01-01,Y,3.732759783,,Desktop,153,YIrSES,Not Returned,WH3,,
1975,1903,Shoes,Fashion,64195,3,Card,Mumbai,,,Yes,4.260859858,Safari,Tablet,232,SAVE10,Returned,WH3,Standard,
2914,1069,Laptop,Fashion,68497,1,Cash,Mumbai,,April 5 2023,N,4.972312442,Edge,Mobile,180,YIrSES,,,Express,Average
3785,1701,Laptop,Electronics,2960,2,Card,Mumbai,IND,02/03/2023,Y,3.599520718,Safari,Desktop,381,YIrSES,Returned,,Standard,Bad
1613,1444,Laptop,Electronics,62433,4,UPI,Mumbai,IN,,Yes,3.851891314,,Desktop,450,,,WH3,Express,Average
828,1762,Laptop,Fashion,62196,2,,,India,,No,3.597570608,Safari,Mobile,295,YIrSES,Not Returned,WH2,Express,Average
3553,1182,Shoes,,79541,1,UPI,Chennai,,,,3.114151077,Chrome,Tablet,423,SAVE10,,,Standard,Bad
4173,1507,Headphones,Electronics,74562,1,UPI,,,2023-01-01,,2.466435002,Safari,Desktop,177,,Returned,,,
3346,1078,,Fashion,64068,3,Cash,Hyderabad,IN,2023-01-01,Y,4.545859632,Chrome,Mobile,71,YIrSES,,,Express,
681,1093,Dress,Accessories,67826,4,Card,Chennai,IN,2023-01-01,No,2.685283557,Chrome,Desktop,495,SAVE10,,,,Average
4845,1840,Mobile,,73497,4,NetBanking,Mumbai,,02/03/2023,Yes,3.307307757,Safari,Desktop,39,SAVE10,Returned,WH2,Express,Bad
2116,1062,Shoes,Fashion,14199,4,UPI,Mumbai,,,N,2.587074249,Chrome,Mobile,426,YIrSES,Not Returned,,,
756,1405,Shoes,Fashion,30473,3,,Mumbai,IN,,Y,1.004884209,,Tablet,33,,,WH3,Standard,Average
3717,1876,Dress,Fashion,29266,1,Card,,IN,April 5 2023,Y,1.706248696,Chrome,Tablet,101,YIrSES,Not Returned,WH1,,
3022,1760,Headphones,Fashion,60776,3,,Hyderabad,India,2023-01-01,No,3.742186673,,Mobile,22,SAVE10,Not Returned,,Standard,Average
